model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A Class,2017,13990,Semi-Auto,61647,Diesel,20,74.3,1.5
 CL Class,2016,22990,Automatic,6662,Petrol,200,42.8,2.0
 CL Class,2015,18170,Semi-Auto,16317,Diesel,20,62.8,2.1
 A Class,2015,13046,Manual,43531,Diesel,20,70.6,1.5
 CL Class,2016,17261,Manual,15583,Diesel,30,65.7,2.1
 GLA Class,2014,15490,Automatic,46123,Diesel,145,55.4,2.1
 A Class,2019,25980,Semi-Auto,5666,Diesel,145,67.3,1.5
 GLC Class,2019,59980,Semi-Auto,5036,Petrol,145,26.4,4.0
 V Class,2019,44980,Semi-Auto,16,Diesel,145,36.2,2.0
 GLC Class,2019,36980,Semi-Auto,2704,Diesel,145,40.9,2.0
 GLA Class,2019,26980,Semi-Auto,11937,Petrol,145,48.7,1.6
 GLC Class,2020,49980,Semi-Auto,3999,Petrol,145,26.4,3.0
 GLS Class,2020,76980,Semi-Auto,3999,Diesel,145,30.4,3.0
 GLC Class,2020,39980,Semi-Auto,3999,Petrol,145,32.1,2.0
 GLC Class,2019,37980,Semi-Auto,3999,Diesel,145,40.9,2.0
 GLC Class,2020,35980,Semi-Auto,3999,Diesel,145,44.8,2.0
 E Class,2015,17802,Automatic,32533,Diesel,125,56.5,2.1
 V Class,2019,25000,Manual,100,Diesel,145,46.3,2.1
 V Class,2019,23750,Automatic,19735,Diesel,145,48.7,2.1
 E Class,2017,22250,Semi-Auto,19225,Diesel,145,61.4,2.0
 GLE Class,2019,48980,Semi-Auto,6016,Diesel,145,36.7,2.0
 GLC Class,2019,32000,Semi-Auto,3917,Diesel,145,47.9,2.0
 GLC Class,2020,49980,Semi-Auto,3999,Petrol,145,26.4,3.0
 GLE Class,2018,44980,Semi-Auto,8976,Diesel,145,36.7,3.0
 S Class,2019,47980,Semi-Auto,10655,Diesel,145,52.3,3.0
 E Class,2019,25780,Semi-Auto,14771,Diesel,145,72.4,2.0
 C Class,2018,22680,Semi-Auto,7470,Diesel,145,61.4,2.0
 GLE Class,2019,49480,Semi-Auto,4468,Diesel,145,36.7,2.0
 GLS Class,2018,47980,Semi-Auto,5376,Diesel,145,37.2,3.0
 GLC Class,2017,25980,Semi-Auto,36276,Diesel,125,56.5,2.1
 CL Class,2016,14980,Manual,56245,Diesel,20,67.3,2.1
 CLS Class,2016,19980,Semi-Auto,44029,Diesel,125,57.7,2.1
 GLE Class,2018,42980,Semi-Auto,6426,Diesel,145,36.7,3.0
 E Class,2019,33480,Semi-Auto,4422,Diesel,145,42.8,2.0
 C Class,2019,20980,Semi-Auto,13645,Diesel,145,61.4,2.0
 A Class,2019,22980,Semi-Auto,14983,Diesel,145,67.3,1.5
 C Class,2019,24980,Semi-Auto,6539,Petrol,145,45.6,1.5
 C Class,2019,25980,Semi-Auto,6206,Petrol,145,45.6,1.5
 GLA Class,2018,25480,Semi-Auto,12695,Diesel,145,56.5,2.1
 C Class,2019,28480,Semi-Auto,2584,Petrol,145,44.1,2.0
 C Class,2019,24980,Semi-Auto,4363,Petrol,145,45.6,1.5
 C Class,2019,29980,Semi-Auto,9109,Diesel,145,57.7,2.0
 B Class,2018,19480,Semi-Auto,7923,Diesel,145,68.9,2.1
 C Class,2019,28780,Semi-Auto,26075,Petrol,145,44.1,1.5
 SLK,2015,17480,Semi-Auto,31023,Diesel,30,70.6,2.0
 E Class,2015,17480,Semi-Auto,32093,Diesel,145,54.3,3.0
 SLK,2016,15280,Semi-Auto,33534,Diesel,30,70.6,2.0
 C Class,2016,18480,Semi-Auto,25996,Diesel,30,64.2,2.1
 E Class,2019,25780,Semi-Auto,12994,Diesel,145,72.4,2.0
 C Class,2020,30480,Semi-Auto,16,Diesel,145,64.2,2.0
 C Class,2020,30480,Semi-Auto,16,Diesel,145,64.2,2.0
 E Class,2019,34980,Semi-Auto,6306,Diesel,145,70.6,2.0
 A Class,2019,24980,Semi-Auto,249,Diesel,145,56.5,2.0
 C Class,2019,30480,Semi-Auto,249,Diesel,145,64.2,2.0
 C Class,2019,31000,Semi-Auto,13,Diesel,145,64.2,2.0
 GLE Class,2019,49980,Semi-Auto,2010,Diesel,145,36.7,2.0
 GLA Class,2018,23480,Semi-Auto,10312,Diesel,145,56.5,2.1
 CL Class,2017,30980,Semi-Auto,21831,Petrol,145,40.9,2.0
 E Class,2018,29980,Semi-Auto,3421,Diesel,145,57.7,2.0
 E Class,2014,14500,Semi-Auto,31117,Diesel,125,57.7,2.1
 B Class,2013,7491,Manual,65514,Petrol,150,47.9,1.6
 E Class,2016,19402,Semi-Auto,18217,Petrol,160,45.6,2.0
 M Class,2014,17050,Automatic,73181,Diesel,300,39.2,3.0
 A Class,2013,10090,Manual,45130,Petrol,145,49.6,1.6
 C Class,2018,22500,Semi-Auto,10514,Petrol,145,46.3,1.5
 CLS Class,2018,33000,Semi-Auto,18559,Diesel,145,48.7,2.9
 E Class,2018,29980,Semi-Auto,7806,Diesel,145,51.4,3.0
 A Class,2019,19250,Semi-Auto,14666,Diesel,145,68.9,1.5
 C Class,2018,27500,Semi-Auto,12234,Diesel,145,57.7,2.0
 A Class,2019,23880,Semi-Auto,6515,Petrol,145,53.3,1.3
 GLC Class,2019,30980,Semi-Auto,9469,Diesel,145,56.5,2.1
 E Class,2019,25780,Semi-Auto,14228,Diesel,145,72.4,2.0
 E Class,2019,24780,Semi-Auto,14277,Diesel,145,72.4,2.0
 GLE Class,2017,28980,Semi-Auto,34929,Diesel,145,42.8,3.0
 E Class,2019,24995,Semi-Auto,6308,Diesel,145,67.3,2.0
 A Class,2017,18495,Semi-Auto,15734,Diesel,145,68.9,2.1
 C Class,2019,39995,Semi-Auto,9293,Petrol,145,28.5,3.0
 GLC Class,2018,37900,Semi-Auto,17609,Petrol,145,34.0,3.0
 C Class,2020,44995,Semi-Auto,250,Petrol,145,42.2,2.0
 GLE Class,2020,56995,Semi-Auto,4254,Diesel,145,32.5,2.9
 C Class,2017,23995,Automatic,33867,Diesel,150,58.9,2.1
 GLC Class,2019,27995,Semi-Auto,6563,Diesel,150,41.5,2.1
 GLE Class,2020,59995,Semi-Auto,4000,Diesel,150,32.5,2.9
 E Class,2017,28995,Semi-Auto,27442,Diesel,150,51.4,3.0
 C Class,2017,16995,Semi-Auto,30256,Diesel,145,64.2,2.1
 SL CLASS,2020,39995,Semi-Auto,250,Petrol,145,35.8,2.0
 GLB Class,2020,39995,Semi-Auto,1912,Diesel,145,44.8,2.0
 GLE Class,2020,67495,Semi-Auto,1500,Petrol,145,29.5,3.0
 GLA Class,2020,28995,Semi-Auto,250,Petrol,145,35.8,1.6
 B Class,2017,13995,Semi-Auto,27000,Diesel,145,68.9,2.1
 A Class,2015,22995,Semi-Auto,37500,Petrol,200,40.9,2.0
 GLE Class,2020,59995,Semi-Auto,3526,Diesel,145,32.5,2.9
 CL Class,2018,19995,Manual,11225,Petrol,145,51.4,1.6
 B Class,2016,16495,Semi-Auto,11000,Diesel,20,68.9,2.1
 GLA Class,2014,14750,Semi-Auto,38261,Diesel,145,55.4,2.1
 A Class,2016,18995,Semi-Auto,26251,Diesel,20,68.9,2.1
 E Class,2017,20291,Automatic,33729,Diesel,145,72.4,2.0
 A Class,2016,11999,Semi-Auto,51831,Petrol,125,53.3,1.6
 C Class,2015,14440,Semi-Auto,30380,Diesel,20,64.2,2.1
 X-CLASS,2019,30991,Automatic,8107,Diesel,260,35.8,2.3
 X-CLASS,2019,25491,Automatic,5981,Diesel,265,35.8,2.3
 V Class,2019,20391,Automatic,18266,Diesel,150,48.7,2.1
 V Class,2020,24791,Automatic,303,Diesel,150,39.8,2.1
 X-CLASS,2019,22995,Automatic,10996,Diesel,260,35.8,2.3
 C Class,2019,26789,Semi-Auto,4680,Petrol,145,45.6,1.5
 GLA Class,2015,16395,Semi-Auto,35445,Diesel,125,55.4,2.1
 B Class,2017,16495,Semi-Auto,15578,Diesel,145,68.9,2.1
 GLE Class,2016,39844,Semi-Auto,13087,Petrol,325,31.7,3.0
 C Class,2014,20495,Automatic,10,Diesel,20,64.2,2.1
 GLA Class,2019,24995,Semi-Auto,7489,Petrol,145,48.7,1.6
 E Class,2019,25495,Semi-Auto,14777,Diesel,145,67.3,2.0
 V Class,2019,40995,Semi-Auto,7415,Diesel,145,45.6,2.2
 C Class,2016,29995,Semi-Auto,33977,Petrol,260,35.3,3.0
 C Class,2017,16495,Semi-Auto,30807,Diesel,30,64.2,2.1
 CL Class,2016,15498,Manual,75865,Diesel,20,67.3,2.1
 C Class,2016,19170,Automatic,35620,Petrol,125,52.3,2.0
 E Class,2016,18280,Semi-Auto,40184,Diesel,30,65.7,2.0
 CL Class,2015,17707,Automatic,29980,Petrol,200,42.8,2.0
 C Class,2016,14057,Manual,21443,Diesel,20,70.6,1.6
 A Class,2018,16130,Manual,18570,Diesel,145,68.9,1.5
 C Class,2018,21160,Semi-Auto,13800,Diesel,145,61.4,2.1
 X-CLASS,2018,27950,Automatic,7968,Diesel,265,35.8,2.3
 A Class,2016,15277,Semi-Auto,46473,Diesel,20,74.3,1.5
 CL Class,2016,19470,Automatic,22893,Diesel,125,58.9,2.1
 X-CLASS,2019,37891,Automatic,303,Diesel,265,31.4,3.0
 X-CLASS,2017,20995,Automatic,44632,Diesel,265,35.8,2.3
 B Class,2017,17480,Semi-Auto,16345,Petrol,125,51.4,1.6
 GLE Class,2019,49500,Semi-Auto,3644,Diesel,145,36.7,2.0
 GLA Class,2017,21980,Semi-Auto,8046,Diesel,145,56.5,2.1
 A Class,2019,18480,Semi-Auto,18086,Diesel,145,65.7,1.5
 C Class,2019,25980,Semi-Auto,11395,Petrol,145,46.3,1.5
 A Class,2019,19480,Semi-Auto,10969,Diesel,145,68.9,1.5
 C Class,2019,29000,Semi-Auto,5937,Petrol,145,44.1,1.5
 E Class,2018,24000,Semi-Auto,5904,Diesel,145,61.4,2.0
 A Class,2017,14295,Manual,25945,Diesel,150,72.4,1.5
 C Class,2019,28995,Semi-Auto,5196,Diesel,145,57.7,2.0
 C Class,2016,17998,Semi-Auto,6043,Diesel,30,64.2,1.6
 E Class,2015,15998,Semi-Auto,21284,Diesel,125,61.4,2.1
 CLS Class,2016,19998,Semi-Auto,28925,Diesel,125,57.7,2.1
 B Class,2019,20698,Semi-Auto,12244,Petrol,145,45.6,1.3
 GLE Class,2018,39998,Semi-Auto,15711,Diesel,145,39.2,3.0
 C Class,2016,19698,Semi-Auto,13115,Hybrid,0,134.5,2.0
 V Class,2018,21798,Manual,15323,Diesel,150,46.3,2.1
 SL CLASS,2016,18498,Semi-Auto,26676,Diesel,30,70.6,2.1
 E Class,2017,20995,Semi-Auto,32497,Diesel,20,67.3,2.0
 A Class,2018,20995,Semi-Auto,14900,Petrol,145,53.3,1.3
 M Class,2015,23995,Semi-Auto,30657,Diesel,200,39.2,2.1
 A Class,2018,20999,Semi-Auto,8551,Petrol,145,53.3,1.3
 E Class,2019,25999,Semi-Auto,3900,Diesel,145,72.4,2.0
 C Class,2019,28999,Semi-Auto,6700,Diesel,145,56.5,2.0
 GLC Class,2020,43995,Semi-Auto,4999,Diesel,150,44.8,2.0
 CL Class,2019,26795,Semi-Auto,5896,Petrol,150,38.2,2.0
 SL CLASS,2016,52990,Semi-Auto,21681,Petrol,565,28.0,5.5
 A Class,2017,16495,Semi-Auto,14427,Petrol,145,53.3,1.6
 C Class,2017,21495,Semi-Auto,17442,Diesel,145,58.9,2.1
 GLC Class,2020,42495,Semi-Auto,3750,Petrol,145,31.7,2.0
 SL CLASS,2019,51995,Automatic,3500,Petrol,145,36.7,3.0
 A Class,2020,29995,Semi-Auto,2000,Petrol,145,40.9,2.0
 C Class,2015,17495,Semi-Auto,33425,Diesel,30,64.2,2.1
 C Class,2019,67495,Semi-Auto,700,Petrol,145,28.0,4.0
 B Class,2017,13999,Semi-Auto,26704,Diesel,145,68.9,2.1
 V Class,2018,19000,Manual,39292,Diesel,145,46.3,2.1
 V Class,2019,47999,Automatic,999,Diesel,145,36.7,2.0
 V Class,2019,47999,Automatic,999,Diesel,145,36.7,2.0
 V Class,2019,43990,Automatic,2753,Diesel,145,36.7,2.0
 GLC Class,2019,30999,Automatic,4588,Diesel,145,47.9,2.0
 E Class,2014,14499,Semi-Auto,33702,Diesel,145,54.3,2.1
 C Class,2019,24999,Semi-Auto,14822,Petrol,145,47.1,1.5
 C Class,2019,24999,Automatic,11574,Petrol,145,45.6,1.5
 C Class,2019,23499,Automatic,14651,Petrol,145,44.1,1.5
 C Class,2019,25499,Semi-Auto,13896,Petrol,145,46.3,1.5
 C Class,2019,29999,Automatic,5283,Diesel,145,57.7,2.0
 X-CLASS,2019,29000,Automatic,4000,Diesel,260,35.8,2.3
 B Class,2019,24499,Automatic,1598,Diesel,145,55.4,2.0
 B Class,2019,23999,Automatic,2184,Diesel,145,55.4,2.0
 C Class,2019,30500,Automatic,4999,Petrol,145,44.8,1.6
 A Class,2019,26250,Automatic,499,Petrol,145,53.3,1.3
 A Class,2019,24999,Automatic,1720,Petrol,145,53.3,1.3
 B Class,2019,26999,Automatic,4999,Diesel,145,55.4,2.0
 C Class,2019,31999,Automatic,4999,Diesel,145,64.2,2.0
 C Class,2019,30999,Automatic,4999,Petrol,145,46.3,1.5
 C Class,2019,32495,Automatic,4999,Diesel,145,51.4,2.0
 GLC Class,2019,31999,Automatic,6222,Diesel,145,44.8,2.0
 E Class,2019,32999,Automatic,7626,Diesel,145,45.6,2.0
 C Class,2019,32499,Automatic,2767,Diesel,145,55.4,2.0
 C Class,2019,38999,Automatic,4300,Petrol,145,30.4,3.0
 C Class,2019,28799,Automatic,3489,Petrol,145,44.8,1.6
 B Class,2019,23299,Automatic,1650,Diesel,145,55.4,2.0
 C Class,2017,22995,Semi-Auto,38471,Diesel,145,67.3,2.1
 GLA Class,2018,20799,Semi-Auto,11370,Diesel,145,56.5,2.1
 GLC Class,2020,42999,Semi-Auto,4999,Diesel,145,40.9,2.0
 A Class,2019,24999,Automatic,2163,Petrol,145,53.3,1.3
 E Class,2016,20995,Automatic,19027,Diesel,30,65.7,2.0
 E Class,2013,9300,Semi-Auto,62999,Diesel,145,55.4,2.1
 A Class,2016,16896,Manual,11633,Diesel,20,68.9,1.5
 A Class,2017,15361,Manual,29941,Diesel,30,62.8,2.1
 A Class,2013,10241,Manual,54587,Diesel,30,62.8,1.8
 B Class,2017,15770,Semi-Auto,8830,Diesel,150,68.9,1.5
 GLA Class,2015,16000,Semi-Auto,27146,Diesel,20,67.3,2.1
 CL Class,2016,19431,Semi-Auto,19996,Diesel,20,67.3,2.1
 C Class,2017,25494,Semi-Auto,20380,Diesel,30,65.7,2.1
 A Class,2015,15500,Semi-Auto,33330,Diesel,20,68.9,2.1
 GLC Class,2018,30498,Semi-Auto,19287,Diesel,145,56.5,2.1
 C Class,2016,18998,Automatic,26372,Hybrid,0,134.5,2.0
 C Class,2017,18998,Semi-Auto,23771,Diesel,145,64.2,2.1
 C Class,2016,10998,Manual,83786,Diesel,20,72.4,1.6
 C Class,2017,18498,Semi-Auto,48404,Hybrid,0,134.5,2.0
 C Class,2016,13698,Semi-Auto,86965,Hybrid,0,134.5,2.0
 B Class,2017,14998,Semi-Auto,35895,Petrol,150,51.4,1.6
 C Class,2017,14698,Manual,59038,Diesel,20,70.6,2.1
 C Class,2016,13498,Manual,32174,Diesel,20,70.6,2.1
 C Class,2015,15999,Semi-Auto,39195,Hybrid,0,78.5,2.1
 GLA Class,2018,20999,Automatic,11261,Diesel,145,56.5,2.1
 GLC Class,2019,34699,Semi-Auto,9889,Diesel,145,56.5,2.1
 GLA Class,2019,24999,Semi-Auto,10900,Petrol,145,36.2,1.6
 A Class,2019,24050,Semi-Auto,8118,Petrol,145,53.3,1.3
 C Class,2020,41999,Semi-Auto,4999,Petrol,145,28.8,3.0
 GLC Class,2019,38999,Automatic,6148,Diesel,145,40.9,2.0
 GLC Class,2020,42995,Semi-Auto,999,Petrol,145,32.1,2.0
 C Class,2019,36999,Automatic,499,Petrol,145,44.1,1.5
 GLA Class,2019,25990,Automatic,2182,Petrol,145,35.8,1.6
 C Class,2017,17850,Semi-Auto,40202,Diesel,145,60.1,2.1
 C Class,2018,20990,Semi-Auto,19650,Petrol,145,47.9,2.0
 GLA Class,2016,18850,Semi-Auto,21429,Diesel,125,56.5,2.1
 B Class,2014,10195,Automatic,58000,Diesel,30,60.1,1.8
 CL Class,2016,15995,Manual,56299,Diesel,20,67.3,2.1
 E Class,2016,19399,Semi-Auto,55407,Diesel,30,65.7,2.0
 S Class,2017,30291,Automatic,30272,Diesel,145,50.4,3.0
 V Class,2018,18000,Manual,21749,Diesel,145,46.3,2.1
 C Class,2015,12999,Manual,18766,Petrol,125,53.3,2.0
 GLC Class,2017,25998,Semi-Auto,46453,Diesel,145,56.5,2.1
 GLE Class,2016,32998,Semi-Auto,47181,Diesel,300,39.2,3.0
 A Class,2019,19980,Semi-Auto,16675,Diesel,145,68.9,1.5
 A Class,2019,19250,Semi-Auto,14965,Diesel,145,68.9,1.5
 GLS Class,2019,47980,Semi-Auto,9977,Diesel,145,37.2,3.0
 GLC Class,2019,34980,Semi-Auto,10913,Diesel,145,44.8,2.0
 GLC Class,2019,32480,Semi-Auto,2566,Diesel,145,44.8,2.0
 C Class,2019,28480,Semi-Auto,11253,Diesel,145,56.5,2.0
 CL Class,2019,27480,Semi-Auto,11408,Diesel,145,51.4,2.2
 SL CLASS,2017,18250,Semi-Auto,30266,Diesel,30,70.6,2.1
 SLK,2015,14995,Semi-Auto,37265,Diesel,30,70.6,2.0
 C Class,2015,13260,Automatic,79950,Hybrid,0,76.4,2.1
 C Class,2018,18450,Automatic,30460,Diesel,145,61.4,2.1
 C Class,2015,17250,Automatic,20720,Diesel,30,64.2,2.1
 C Class,2015,18610,Automatic,14750,Diesel,30,64.2,2.1
 A Class,2014,9853,Manual,63381,Diesel,30,62.8,1.8
 C Class,2016,18790,Semi-Auto,25250,Hybrid,0,134.5,2.0
 E Class,2015,14150,Semi-Auto,44000,Diesel,125,57.7,2.1
 C Class,2017,17300,Semi-Auto,27420,Diesel,145,65.7,1.6
 A Class,2019,22980,Semi-Auto,14868,Diesel,145,67.3,1.5
 GLC Class,2019,31980,Semi-Auto,10959,Diesel,145,42.2,2.1
 A Class,2016,14980,Manual,38014,Diesel,30,65.7,2.1
 A Class,2018,19500,Automatic,10412,Petrol,145,53.3,1.3
 GLE Class,2017,29500,Automatic,34915,Diesel,145,42.8,3.0
 GLE Class,2016,27995,Semi-Auto,48956,Diesel,260,42.8,3.0
 C Class,2019,26500,Automatic,6902,Petrol,145,45.6,1.5
 GLC Class,2018,29495,Automatic,12718,Diesel,145,56.5,2.1
 GLA Class,2017,23250,Automatic,17963,Diesel,145,56.5,2.1
 C Class,2019,31650,Automatic,4216,Petrol,145,44.1,2.0
 A Class,2018,20750,Automatic,10236,Petrol,145,53.3,1.3
 C Class,2016,21750,Automatic,15664,Petrol,125,51.4,2.0
 C Class,2017,27995,Automatic,4495,Petrol,145,47.1,2.0
 C Class,2019,18998,Semi-Auto,14006,Petrol,145,46.3,1.5
 C Class,2017,19498,Semi-Auto,46889,Hybrid,0,134.5,2.0
 CLS Class,2015,20498,Semi-Auto,33087,Diesel,165,51.4,3.0
 SLK,2013,10498,Semi-Auto,44226,Diesel,145,56.5,2.0
 C Class,2015,18498,Semi-Auto,29817,Diesel,30,64.2,2.1
 C Class,2015,15298,Semi-Auto,59925,Hybrid,0,134.5,2.0
 C Class,2016,17400,Automatic,27036,Hybrid,0,134.5,2.0
 E Class,2018,21495,Semi-Auto,36563,Diesel,150,72.4,2.0
 GLA Class,2017,19499,Semi-Auto,19204,Diesel,145,64.2,2.1
 GLC Class,2019,34990,Semi-Auto,8048,Diesel,145,56.5,2.1
 C Class,2019,26999,Semi-Auto,3218,Diesel,145,58.9,1.6
 C Class,2019,30499,Semi-Auto,11159,Diesel,145,54.3,2.0
 C Class,2019,25799,Automatic,7508,Diesel,145,64.2,2.0
 C Class,2017,18999,Semi-Auto,9198,Petrol,145,50.4,2.0
 C Class,2019,31299,Semi-Auto,4233,Diesel,145,64.2,2.0
 GLA Class,2016,18750,Semi-Auto,30142,Diesel,125,56.5,2.1
 C Class,2017,23295,Automatic,25876,Diesel,125,58.9,2.1
 C Class,2019,31995,Semi-Auto,7992,Diesel,145,57.7,2.0
 GLC Class,2016,25299,Semi-Auto,32000,Diesel,125,56.5,2.1
 A Class,2018,20995,Semi-Auto,9654,Petrol,145,53.3,1.3
 C Class,2017,24995,Automatic,19500,Diesel,150,58.9,2.1
 GLA Class,2019,25995,Semi-Auto,4538,Petrol,150,48.7,1.6
 A Class,2019,27995,Semi-Auto,1989,Petrol,150,45.6,2.0
 GLA Class,2019,23995,Semi-Auto,12493,Petrol,150,50.4,1.6
 C Class,2017,23995,Semi-Auto,14120,Diesel,20,67.3,2.1
 CL Class,2015,15995,Semi-Auto,26000,Diesel,20,62.8,2.1
 GLS Class,2016,36495,Semi-Auto,33000,Diesel,300,37.2,3.0
 C Class,2017,22495,Automatic,12028,Diesel,145,58.9,2.1
 E Class,2019,24995,Semi-Auto,14808,Diesel,145,67.3,2.0
 GLE Class,2016,31995,Semi-Auto,2933,Diesel,200,47.9,2.1
 S Class,2019,59995,Automatic,2000,Diesel,145,48.7,3.0
 C Class,2019,28995,Automatic,4505,Diesel,145,61.4,2.0
 E Class,2019,45995,Automatic,922,Diesel,145,47.1,3.0
 S Class,2019,55995,Automatic,100,Diesel,145,52.3,3.0
 E Class,2019,24995,Semi-Auto,5352,Diesel,145,67.3,2.0
 B Class,2019,24995,Semi-Auto,3925,Diesel,145,55.4,2.0
 S Class,2018,89995,Semi-Auto,2928,Petrol,145,31.7,4.0
 C Class,2017,20995,Semi-Auto,19750,Diesel,125,58.9,2.1
 C Class,2017,46995,Semi-Auto,24347,Petrol,145,32.8,4.0
 GLE Class,2019,52495,Semi-Auto,6880,Diesel,145,32.8,3.0
 E Class,2019,44995,Semi-Auto,750,Diesel,145,47.1,3.0
 GLC Class,2019,39995,Semi-Auto,4750,Diesel,145,40.9,2.0
 C Class,2019,32995,Semi-Auto,4500,Diesel,145,64.2,2.0
 CL Class,2017,33995,Automatic,11043,Petrol,145,40.9,2.0
 GLA Class,2016,21750,Automatic,3160,Diesel,125,56.6,2.1
 CL Class,2018,19695,Automatic,19193,Petrol,145,53.3,1.6
 GLC Class,2016,24500,Automatic,20242,Diesel,125,56.5,2.1
 SLK,2015,16995,Automatic,14125,Petrol,145,47.9,2.0
 E Class,2017,22750,Automatic,20737,Diesel,145,65.7,2.0
 C Class,2017,24750,Automatic,14776,Petrol,145,44.1,2.0
 A Class,2017,27750,Automatic,17726,Petrol,145,40.9,2.0
 C Class,2018,19995,Automatic,2077,Diesel,145,65.7,1.6
 C Class,2019,36995,Automatic,100,Petrol,145,44.1,1.5
 E Class,2019,36500,Automatic,3877,Petrol,145,33.7,2.0
 C Class,2019,37250,Automatic,3147,Diesel,145,61.4,2.0
 A Class,2017,18995,Semi-Auto,23130,Diesel,20,68.9,2.1
 A Class,2017,15995,Semi-Auto,38530,Diesel,145,68.9,2.1
 GLC Class,2016,21995,Semi-Auto,44759,Diesel,125,56.5,2.1
 GLA Class,2016,17995,Automatic,56564,Diesel,30,64.2,2.1
 GLC Class,2018,34995,Automatic,5551,Diesel,145,56.5,2.1
 SL CLASS,2019,34000,Automatic,1001,Petrol,145,47.1,2.0
 C Class,2019,19995,Automatic,13071,Petrol,145,46.3,1.5
 C Class,2019,31799,Semi-Auto,6805,Petrol,145,42.2,2.0
 C Class,2019,23295,Semi-Auto,15312,Diesel,145,61.4,2.0
 C Class,2019,23995,Automatic,14141,Petrol,145,46.3,1.5
 V Class,2019,44999,Semi-Auto,3337,Diesel,145,44.8,2.2
 B Class,2019,21499,Semi-Auto,14875,Petrol,145,45.6,1.3
 E Class,2019,25795,Automatic,11268,Diesel,145,72.4,2.0
 C Class,2017,18299,Semi-Auto,36152,Petrol,145,50.4,2.0
 C Class,2019,31499,Automatic,3010,Diesel,145,57.7,2.0
 E Class,2018,22999,Automatic,13284,Diesel,145,72.4,2.0
 E Class,2018,24950,Semi-Auto,999,Diesel,145,54.3,2.0
 C Class,2017,19999,Semi-Auto,9453,Diesel,145,64.2,2.1
 E Class,2017,24299,Semi-Auto,20000,Diesel,145,54.3,3.0
 C Class,2017,20799,Automatic,40355,Petrol,160,44.1,2.0
 B Class,2019,24499,Semi-Auto,1700,Diesel,145,55.4,2.0
 E Class,2019,31995,Automatic,5853,Diesel,145,45.6,2.0
 V Class,2019,44999,Automatic,492,Diesel,145,36.2,2.0
 V Class,2019,46499,Automatic,999,Diesel,145,36.7,2.0
 E Class,2017,26995,Semi-Auto,29900,Diesel,145,70.6,2.0
 E Class,2017,19795,Semi-Auto,18057,Diesel,145,67.3,2.0
 C Class,2016,16750,Automatic,24909,Diesel,30,64.2,1.6
 A Class,2018,19250,Automatic,12451,Diesel,145,68.9,1.5
 A Class,2018,18995,Automatic,10064,Diesel,145,65.7,1.5
 C Class,2018,23500,Automatic,4368,Petrol,145,44.1,1.5
 C Class,2019,26995,Automatic,12725,Petrol,145,45.6,1.5
 A Class,2019,24250,Automatic,3981,Petrol,145,53.3,1.3
 E Class,2019,33285,Automatic,5163,Diesel,145,42.8,2.0
 GLA Class,2020,25299,Semi-Auto,99,Petrol,145,37.2,1.6
 GLA Class,2020,22999,Semi-Auto,99,Petrol,145,44.8,1.6
 GLA Class,2016,19999,Semi-Auto,26554,Diesel,125,56.5,2.1
 A Class,2016,16500,Automatic,28507,Diesel,20,68.9,2.1
 GLC Class,2017,25995,Semi-Auto,38941,Diesel,145,56.5,2.1
 GLC Class,2017,26995,Automatic,25497,Diesel,150,56.5,2.1
 E Class,2019,24250,Automatic,11210,Diesel,150,72.4,2.0
 A Class,2018,16750,Manual,20536,Petrol,150,49.6,1.6
 GLC Class,2016,27995,Semi-Auto,25680,Diesel,125,56.5,2.1
 GLC Class,2019,41995,Semi-Auto,1367,Diesel,150,40.4,2.0
 E Class,2018,35995,Automatic,8396,Diesel,150,41.5,3.0
 B Class,2019,25995,Automatic,2001,Diesel,150,55.4,2.0
 A Class,2018,19750,Automatic,9805,Petrol,145,53.3,1.3
 B Class,2019,25950,Automatic,3168,Diesel,145,55.4,2.0
 CL Class,2019,29299,Automatic,999,Petrol,145,44.1,1.3
 GLA Class,2019,27499,Automatic,999,Petrol,145,35.8,1.6
 C Class,2019,29950,Automatic,4951,Diesel,145,64.2,2.0
 C Class,2019,31799,Automatic,999,Petrol,145,46.3,1.5
 CLS Class,2019,38999,Automatic,999,Diesel,145,45.6,2.0
 C Class,2019,31999,Automatic,999,Diesel,145,51.4,2.0
 A Class,2019,22799,Manual,999,Petrol,145,47.1,1.3
 C Class,2019,31995,Automatic,999,Diesel,145,64.2,2.0
 C Class,2017,18299,Semi-Auto,8552,Petrol,145,50.4,2.0
 C Class,2019,21749,Automatic,5184,Petrol,145,44.1,1.5
 CL Class,2015,17495,Semi-Auto,36273,Diesel,20,70.6,2.1
 A Class,2017,14500,Semi-Auto,31308,Petrol,125,53.3,1.6
 GLA Class,2016,17000,Manual,4942,Diesel,20,64.2,2.1
 GLA Class,2018,21500,Semi-Auto,14428,Diesel,145,56.5,2.1
 A Class,2018,19995,Automatic,6419,Diesel,145,65.7,1.5
 A Class,2017,17500,Automatic,26986,Diesel,145,74.3,1.5
 GLC Class,2016,26000,Semi-Auto,31726,Diesel,125,56.5,2.1
 E Class,2018,23995,Semi-Auto,9445,Diesel,145,72.4,2.0
 A Class,2019,25495,Manual,1001,Petrol,145,47.1,1.3
 C Class,2017,23999,Automatic,32688,Petrol,200,40.9,2.0
