model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Edge,2016,21995,Semi-Auto,18702,Diesel,160,48.7,2.0
 EcoSport,2018,17995,Semi-Auto,6836,Petrol,145,48.7,1.0
 Fiesta,2018,10490,Manual,11814,Petrol,145,65.7,1.0
 Mondeo,2018,15290,Manual,10147,Petrol,145,48.7,1.5
 Focus,2013,5391,Manual,65824,Petrol,150,47.9,1.6
 Fiesta,2015,6791,Manual,39705,Petrol,125,54.3,1.2
 Fiesta,2013,6380,Manual,19707,Petrol,0,65.7,1.0
 Focus,2015,8540,Manual,50004,Diesel,0,74.3,1.5
 Mondeo,2017,12530,Manual,37153,Diesel,30,64.2,2.0
 Focus,2017,16757,Automatic,24187,Diesel,30,61.4,2.0
 Grand C-MAX,2016,9660,Manual,30691,Petrol,30,54.3,1.0
 Fiesta,2014,6610,Manual,33338,Petrol,30,54.3,1.2
 Focus,2015,7500,Manual,73831,Diesel,0,74.3,1.5
 Ka+,2018,8470,Manual,9688,Petrol,145,54.3,1.2
 Focus,2017,10680,Manual,13219,Petrol,145,61.4,1.0
 Kuga,2019,21290,Manual,4502,Diesel,145,39.2,2.0
 Focus,2019,19210,Manual,9024,Petrol,145,58.9,1.0
 Fiesta,2018,10991,Manual,15539,Petrol,145,65.7,1.0
 EcoSport,2017,9020,Manual,17961,Petrol,125,52.3,1.0
 Focus,2018,11000,Manual,10822,Petrol,145,60.1,1.0
 Ka+,2018,9791,Manual,4799,Petrol,145,43.5,1.2
 Fiesta,2019,15200,Manual,6868,Petrol,145,58.9,1.0
 EcoSport,2020,16690,Manual,151,Petrol,145,53.3,1.0
 Fiesta,2018,10391,Manual,12930,Petrol,145,65.7,1.0
 EcoSport,2018,13890,Manual,17679,Petrol,145,54.3,1.0
 Fiesta,2018,14791,Manual,11580,Petrol,145,55.4,1.0
 Fiesta,2018,12950,Manual,10061,Petrol,145,60.1,1.0
 Fiesta,2019,13890,Manual,13098,Petrol,145,56.5,1.0
 KA,2014,4591,Manual,33897,Petrol,30,57.7,1.2
 Fiesta,2017,10291,Manual,21127,Petrol,0,65.7,1.0
 Fiesta,2018,9491,Manual,35468,Petrol,145,65.7,1.0
 Focus,2016,10291,Manual,25957,Diesel,0,74.3,1.5
 Fiesta,2014,7060,Manual,27015,Petrol,30,54.3,1.2
 Kuga,2015,12470,Manual,62284,Diesel,145,54.3,2.0
 Fiesta,2018,12810,Manual,33144,Petrol,145,62.8,1.0
 C-MAX,2017,11491,Manual,20676,Diesel,20,68.9,1.5
 Fiesta,2017,8750,Manual,17899,Petrol,0,65.7,1.0
 Focus,2013,9891,Manual,64470,Petrol,235,39.2,2.0
 Focus,2018,19491,Manual,10001,Petrol,145,41.5,2.0
 Fiesta,2017,9540,Manual,11706,Petrol,145,64.2,1.1
 Fiesta,2018,9520,Manual,8966,Petrol,145,64.2,1.1
 Focus,2018,13980,Manual,7527,Petrol,145,58.9,1.0
 EcoSport,2019,17250,Manual,5465,Petrol,145,51.4,1.0
 Fiesta,2019,13140,Manual,2527,Petrol,145,48.7,1.1
 Fiesta,2019,13140,Manual,2870,Petrol,145,48.7,1.1
 Fiesta,2019,12990,Manual,2555,Petrol,145,48.7,1.1
 Fiesta,2019,12990,Manual,2910,Petrol,145,48.7,1.1
 Fiesta,2019,16490,Automatic,3579,Petrol,145,48.7,1.0
 Mustang,2020,37990,Semi-Auto,151,Petrol,145,22.1,5.0
 Fiesta,2015,7570,Semi-Auto,40478,Petrol,145,47.9,1.6
 Mondeo,2016,9990,Manual,60639,Diesel,30,64.2,2.0
 Kuga,2016,11290,Manual,25816,Diesel,125,60.1,2.0
 Ka+,2018,7800,Manual,8914,Petrol,145,57.7,1.2
 Fiesta,2018,12170,Manual,6489,Petrol,145,62.8,1.0
 Fiesta,2018,11830,Manual,13028,Petrol,145,58.9,1.0
 Kuga,2019,17740,Manual,12120,Diesel,145,45.6,1.5
 Focus,2015,9880,Semi-Auto,13370,Petrol,160,44.8,1.6
 B-MAX,2015,6160,Manual,49514,Diesel,20,70.6,1.6
 EcoSport,2015,7771,Manual,45750,Petrol,125,53.3,1.0
 Fiesta,2016,9947,Manual,24040,Diesel,0,78.5,1.5
 Galaxy,2016,17960,Manual,28402,Diesel,125,56.5,2.0
 Fiesta,2018,9430,Manual,18253,Petrol,145,65.7,1.0
 Fiesta,2018,10491,Manual,6522,Petrol,145,65.7,1.0
 Fiesta,2018,11771,Manual,8110,Petrol,145,65.7,1.0
 Kuga,2018,16990,Manual,24959,Petrol,145,45.6,1.5
 Ka+,2018,8271,Manual,12997,Petrol,145,57.7,1.2
 Fiesta,2016,7991,Manual,10094,Petrol,125,54.3,1.2
 Edge,2018,21810,Automatic,24230,Diesel,145,47.9,2.0
 Focus,2017,17197,Manual,22093,Diesel,145,67.3,2.0
 Ka+,2017,7991,Manual,14638,Petrol,145,57.7,1.2
 Focus,2018,14791,Manual,10103,Petrol,145,58.9,1.0
 Fiesta,2018,9271,Manual,25884,Petrol,145,60.1,1.0
 Fiesta,2018,11450,Manual,6073,Petrol,145,56.5,1.0
 Fiesta,2018,15800,Semi-Auto,20691,Petrol,145,48.7,1.0
 Focus,2019,17520,Manual,5236,Petrol,145,60.1,1.0
 B-MAX,2014,6120,Manual,42621,Petrol,145,47.1,1.4
 EcoSport,2015,7991,Manual,26000,Diesel,30,61.4,1.5
 Fiesta,2017,9171,Manual,45000,Petrol,20,62.8,1.0
 Focus,2017,10620,Manual,29475,Diesel,0,74.3,1.5
 Fiesta,2017,10260,Manual,9996,Petrol,145,65.7,1.0
 Focus,2018,12491,Manual,9712,Petrol,145,60.1,1.0
 Focus,2018,13271,Manual,5467,Petrol,145,60.1,1.0
 Focus,2015,7660,Manual,54224,Petrol,20,60.1,1.0
 C-MAX,2017,12110,Manual,6564,Diesel,20,68.9,1.5
 Fiesta,2016,9910,Manual,27470,Petrol,0,65.7,1.0
 Fiesta,2019,12100,Manual,3500,Petrol,145,58.9,1.0
 Focus,2019,15590,Manual,5739,Petrol,145,60.1,1.0
 Focus,2019,14990,Manual,11365,Petrol,145,60.1,1.0
 Grand Tourneo Connect,2019,19000,Manual,4284,Diesel,145,61.4,1.5
 Focus,2019,17217,Manual,2492,Petrol,145,60.1,1.0
 Focus,2017,10000,Manual,16330,Petrol,145,60.1,1.0
 Fiesta,2017,7791,Manual,15065,Petrol,145,54.3,1.2
 Fiesta,2016,12495,Manual,3338,Diesel,0,78.5,1.5
 C-MAX,2015,9995,Manual,45373,Diesel,20,68.9,1.5
 Fiesta,2018,14495,Manual,5415,Petrol,145,65.7,1.0
 Kuga,2017,19995,Manual,17200,Diesel,145,54.3,2.0
 Ka+,2018,12495,Manual,50,Petrol,145,47.9,1.2
 Focus,2018,17495,Semi-Auto,36413,Diesel,145,61.4,2.0
 B-MAX,2016,8495,Manual,7111,Petrol,145,47.1,1.4
 Fiesta,2015,5991,Manual,61763,Petrol,125,54.3,1.2
 Ka+,2019,9291,Manual,2209,Petrol,150,48.7,1.2
 Grand C-MAX,2017,9691,Manual,43499,Diesel,150,64.2,1.5
 Fiesta,2013,5610,Manual,49580,Petrol,30,54.3,1.2
 Fiesta,2015,7430,Manual,28017,Petrol,30,54.3,1.2
 Focus,2017,10250,Manual,14950,Petrol,145,61.4,1.0
 Focus,2019,17990,Manual,4877,Petrol,145,60.1,1.0
 C-MAX,2017,9050,Manual,30557,Petrol,160,44.1,1.6
 Focus,2018,13700,Manual,10606,Petrol,145,57.7,1.0
 Focus,2018,13220,Manual,13892,Diesel,145,74.3,1.5
 Fiesta,2018,9340,Manual,24999,Petrol,145,64.2,1.1
 C-MAX,2015,7940,Manual,41452,Petrol,160,44.1,1.6
 Focus,2016,10790,Automatic,32294,Diesel,0,74.3,1.5
 Fiesta,2016,8820,Manual,31927,Petrol,0,65.7,1.0
 Fiesta,2016,9510,Manual,20242,Petrol,0,65.7,1.0
 B-MAX,2016,8890,Semi-Auto,22903,Petrol,160,44.1,1.6
 Fiesta,2017,7110,Manual,25928,Petrol,125,54.3,1.2
 Ka+,2018,7300,Manual,12463,Petrol,145,57.7,1.2
 Fiesta,2013,6820,Manual,25204,Petrol,0,65.7,1.0
 Fiesta,2018,13371,Manual,5273,Petrol,145,60.1,1.0
 Focus,2013,6940,Manual,48336,Diesel,20,67.3,1.6
 C-MAX,2017,11020,Manual,7192,Diesel,20,68.9,1.5
 Fiesta,2017,10050,Manual,19684,Petrol,20,62.8,1.0
 Edge,2017,19710,Manual,41940,Diesel,145,47.9,2.0
 C-MAX,2015,8791,Manual,32634,Diesel,30,61.4,1.6
 C-MAX,2016,9720,Manual,30373,Diesel,20,68.9,1.5
 C-MAX,2014,6991,Manual,51768,Petrol,30,55.4,1.0
 Fiesta,2017,10447,Manual,10584,Petrol,145,62.8,1.0
 Focus,2019,16410,Manual,5,Diesel,145,74.3,1.5
 Focus,2019,15590,Manual,8895,Petrol,145,60.1,1.0
 Fiesta,2019,13000,Manual,2554,Petrol,145,56.5,1.0
 Kuga,2017,12491,Manual,32457,Diesel,145,64.2,1.5
 Fiesta,2016,7230,Manual,52478,Diesel,0,88.3,1.5
 Focus,2016,15066,Manual,33566,Diesel,20,67.3,2.0
 Focus,2015,8500,Manual,32620,Diesel,0,74.3,1.5
 Fiesta,2017,9600,Manual,12992,Petrol,0,65.7,1.0
 Fiesta,2017,10291,Manual,3829,Petrol,150,65.7,1.0
 Fiesta,2017,8291,Manual,29491,Petrol,150,65.7,1.0
 Fiesta,2013,6741,Manual,31690,Petrol,30,54.3,1.2
 Fiesta,2017,12090,Manual,4197,Petrol,145,65.7,1.0
 Fiesta,2013,6891,Manual,31900,Petrol,0,65.7,1.0
 Fiesta,2016,10540,Manual,11566,Petrol,20,62.8,1.0
 Focus,2017,12891,Automatic,13800,Petrol,145,46.3,1.5
 Focus,2017,9920,Automatic,49031,Petrol,145,46.3,1.5
 Fiesta,2014,7530,Manual,20218,Petrol,30,54.3,1.2
 Fiesta,2018,12020,Manual,13040,Petrol,145,56.5,1.0
 Fiesta,2015,7250,Manual,17360,Petrol,125,54.3,1.2
 EcoSport,2019,14771,Manual,8657,Petrol,145,54.3,1.0
 C-MAX,2013,5791,Manual,67395,Petrol,30,55.4,1.0
 Fiesta,2014,6860,Manual,22714,Petrol,30,54.3,1.2
 Focus,2017,11510,Semi-Auto,18150,Petrol,125,51.4,1.0
 Fiesta,2018,8991,Manual,15001,Petrol,145,64.2,1.1
 Fiesta,2013,7330,Semi-Auto,29158,Petrol,145,47.9,1.6
 Kuga,2016,14430,Manual,15969,Petrol,160,45.6,1.5
 Fiesta,2017,10500,Manual,22420,Diesel,0,78.5,1.5
 Focus,2018,11800,Manual,25339,Diesel,145,74.3,1.5
 Focus,2019,15290,Manual,10056,Petrol,145,58.9,1.0
 Focus,2019,15295,Manual,13340,Petrol,145,58.9,1.0
 C-MAX,2016,10680,Manual,35198,Diesel,20,68.9,1.5
 Fiesta,2017,7480,Manual,47959,Diesel,0,78.5,1.5
 Focus,2017,10810,Automatic,30228,Petrol,125,51.4,1.0
 Fiesta,2019,13740,Manual,3009,Petrol,145,58.9,1.0
 C-MAX,2014,8291,Semi-Auto,37849,Diesel,165,50.4,2.0
 KA,2013,4391,Manual,22995,Petrol,30,57.7,1.2
 EcoSport,2017,9391,Manual,17895,Petrol,150,44.8,1.5
 Focus,2018,13690,Manual,16286,Diesel,150,80.7,1.5
 Fiesta,2015,6690,Manual,50437,Diesel,0,76.4,1.5
 Focus,2017,10391,Manual,35877,Diesel,150,74.3,1.5
 Kuga,2017,16900,Manual,20070,Diesel,145,64.2,1.5
 Fiesta,2018,10160,Manual,27127,Petrol,145,65.7,1.0
 Focus,2015,13291,Manual,35157,Diesel,20,67.3,2.0
 Fiesta,2018,11000,Manual,16863,Petrol,145,56.5,1.0
 Focus,2017,11800,Manual,9654,Petrol,150,60.1,1.0
 Fiesta,2017,10200,Manual,16039,Petrol,145,62.8,1.0
 Kuga,2017,13800,Manual,24510,Diesel,145,64.2,1.5
 Kuga,2017,15800,Manual,14079,Diesel,150,64.2,1.5
 Kuga,2019,19730,Manual,7006,Diesel,145,47.9,2.0
 Focus,2019,15390,Manual,5979,Petrol,145,60.1,1.0
 Focus,2019,15590,Manual,5,Petrol,145,60.1,1.0
 Focus,2019,15390,Manual,6692,Petrol,145,60.1,1.0
 Focus,2019,15310,Manual,11237,Petrol,145,60.1,1.0
 Kuga,2019,22491,Automatic,1071,Petrol,145,29.1,1.5
 Fiesta,2019,16990,Manual,6140,Petrol,145,55.4,1.0
 C-MAX,2017,10491,Manual,20491,Petrol,30,55.4,1.0
 Fiesta,2018,11350,Manual,1931,Petrol,145,65.7,1.0
 Focus,2014,6700,Manual,52855,Diesel,20,67.3,1.6
 Kuga,2018,19894,Semi-Auto,13868,Diesel,145,54.3,2.0
 Kuga,2016,15890,Automatic,10644,Diesel,145,52.3,2.0
 EcoSport,2017,9814,Manual,30926,Petrol,145,52.3,1.0
 Fiesta,2017,8194,Manual,15731,Petrol,145,54.3,1.2
 Kuga,2016,11490,Manual,24326,Diesel,125,60.1,2.0
 Kuga,2018,16500,Semi-Auto,33184,Diesel,145,54.3,2.0
 C-MAX,2016,9900,Manual,29068,Diesel,20,68.9,1.5
 Kuga,2017,14500,Manual,34938,Diesel,145,54.3,2.0
 Fiesta,2017,8995,Manual,26749,Petrol,145,65.7,1.0
 Kuga,2018,18500,Manual,2732,Diesel,145,47.9,2.0
 Focus,2019,25400,Manual,6074,Diesel,145,50.4,2.0
 Focus,2018,18900,Automatic,4274,Diesel,145,64.2,2.0
 Kuga,2017,16700,Manual,9647,Diesel,145,60.1,2.0
 Ka+,2018,8995,Manual,6824,Petrol,145,57.7,1.2
 Focus,2018,17797,Manual,19642,Petrol,145,41.5,2.0
 Fiesta,2019,12500,Manual,17009,Petrol,145,60.1,1.0
 Kuga,2019,18700,Manual,15925,Diesel,145,36.7,2.0
 EcoSport,2017,10100,Manual,13556,Diesel,30,64.2,1.5
 B-MAX,2018,10900,Manual,17660,Petrol,145,57.7,1.0
 Kuga,2017,16995,Manual,13457,Diesel,145,60.1,2.0
 Ka+,2019,9900,Manual,9861,Petrol,145,43.5,1.2
 Kuga,2019,19000,Manual,14429,Diesel,145,47.9,2.0
 Fiesta,2018,11995,Manual,9129,Petrol,145,65.7,1.0
 Kuga,2017,14000,Manual,18691,Diesel,30,64.2,1.5
 Fiesta,2018,11995,Manual,12906,Petrol,150,65.7,1.0
 EcoSport,2018,13900,Manual,18457,Petrol,150,54.3,1.0
 Fiesta,2019,14580,Manual,11677,Petrol,145,55.4,1.0
 Focus,2019,16160,Automatic,11214,Petrol,145,51.4,1.0
 Focus,2019,15360,Manual,10567,Petrol,145,58.9,1.0
 Focus,2019,15270,Manual,14234,Petrol,145,58.9,1.0
 Fiesta,2013,7440,Manual,32228,Petrol,0,65.7,1.0
 EcoSport,2017,10291,Manual,2000,Petrol,125,53.3,1.0
 Fiesta,2013,6271,Manual,34456,Petrol,30,54.3,1.2
 Focus,2017,11500,Manual,30186,Diesel,145,74.3,1.5
 Ka+,2017,8291,Manual,10521,Petrol,145,57.7,1.2
 Kuga,2013,9980,Manual,46635,Diesel,200,47.9,2.0
 Fiesta,2013,4695,Manual,64256,Petrol,30,54.3,1.2
 Kuga,2013,10995,Manual,41829,Diesel,200,47.9,2.0
 Ka+,2016,8495,Manual,5693,Petrol,30,57.7,1.2
 Focus,2015,8498,Manual,25169,Diesel,0,74.3,1.5
 Focus,2019,16798,Manual,15305,Diesel,145,62.8,2.0
 Fiesta,2018,15498,Semi-Auto,9347,Petrol,150,48.7,1.0
 Fiesta,2017,9990,Manual,13051,Petrol,145,65.7,1.0
 Focus,2015,13352,Manual,33986,Petrol,200,41.5,2.0
 Focus,2019,17520,Manual,2269,Petrol,145,60.1,1.0
 Focus,2019,17520,Manual,3121,Petrol,145,60.1,1.0
 Fiesta,2019,13140,Manual,1825,Petrol,145,48.7,1.1
 Fiesta,2017,10451,Manual,14186,Petrol,145,65.7,1.0
 Focus,2019,17520,Manual,4764,Petrol,145,60.1,1.0
 Fiesta,2017,8351,Manual,26180,Petrol,145,54.3,1.2
 Focus,2018,18987,Manual,13081,Diesel,145,67.3,2.0
 Fiesta,2016,7250,Manual,35791,Petrol,0,65.7,1.0
 Fiesta,2013,7375,Manual,23222,Petrol,0,65.7,1.0
 Focus,2016,8500,Manual,61087,Diesel,0,74.3,1.5
 Fiesta,2015,7480,Manual,13967,Petrol,125,54.3,1.2
 Fiesta,2019,11495,Manual,14807,Diesel,145,55.4,1.5
 Fiesta,2015,6395,Manual,33373,Petrol,30,54.3,1.2
 Fiesta,2017,9395,Manual,38000,Petrol,145,62.8,1.0
 Focus,2014,7222,Semi-Auto,48308,Petrol,160,44.8,1.6
 Focus,2016,9082,Manual,41940,Diesel,0,74.3,1.5
 Grand C-MAX,2016,9995,Manual,22120,Petrol,30,54.3,1.0
 Fiesta,2018,12000,Manual,30799,Petrol,145,65.7,1.0
 Fiesta,2019,14500,Semi-Auto,13271,Petrol,145,48.7,1.0
 Focus,2018,17000,Manual,14903,Diesel,145,67.3,2.0
 EcoSport,2019,14200,Manual,6250,Diesel,145,68.9,1.5
 Fiesta,2016,7991,Manual,11611,Petrol,0,65.7,1.0
 C-MAX,2015,8591,Manual,34792,Petrol,30,55.4,1.0
 Kuga,2017,16070,Manual,24630,Diesel,145,54.3,2.0
 Fiesta,2015,5930,Manual,44882,Petrol,125,54.3,1.2
 C-MAX,2018,12830,Manual,16816,Petrol,145,55.4,1.0
 Mondeo,2016,12620,Manual,22736,Diesel,30,64.2,2.0
 Focus,2019,18420,Automatic,6435,Diesel,145,64.2,2.0
 Focus,2020,19990,Manual,2525,Petrol,145,58.9,1.0
 Kuga,2017,14270,Manual,20401,Diesel,125,60.1,2.0
 Grand C-MAX,2017,11240,Manual,12054,Petrol,30,54.3,1.0
 Galaxy,2016,17990,Manual,23300,Diesel,125,56.5,2.0
 Focus,2016,10290,Automatic,19816,Petrol,125,51.4,1.0
 C-MAX,2017,10530,Manual,11233,Petrol,30,55.4,1.0
 C-MAX,2018,11951,Manual,4929,Petrol,145,55.4,1.0
 EcoSport,2017,10330,Manual,18653,Diesel,30,64.2,1.5
 EcoSport,2015,8499,Manual,20521,Petrol,125,53.3,1.0
 Focus,2014,8794,Manual,42829,Petrol,145,47.9,1.6
 Fiesta,2019,11495,Manual,15762,Diesel,145,55.4,1.5
 EcoSport,2017,9900,Manual,10249,Petrol,125,53.3,1.0
 Focus,2019,14200,Manual,4393,Diesel,145,80.7,1.5
 EcoSport,2017,9500,Manual,25724,Petrol,125,52.3,1.0
 EcoSport,2017,9400,Manual,10268,Petrol,125,52.3,1.0
 Fiesta,2019,11800,Manual,17456,Petrol,145,60.1,1.0
 Fiesta,2018,11800,Manual,34671,Petrol,145,65.7,1.0
 Galaxy,2018,17900,Manual,19033,Diesel,145,56.5,2.0
 Fiesta,2019,14800,Manual,3457,Petrol,150,55.4,1.0
 Fiesta,2018,10500,Manual,30556,Petrol,145,65.7,1.0
 Kuga,2015,13500,Manual,39578,Diesel,150,54.3,2.0
 Fiesta,2014,5791,Manual,39509,Petrol,30,54.3,1.2
 EcoSport,2018,13791,Manual,2368,Petrol,150,54.3,1.0
 Fiesta,2017,8491,Manual,29609,Petrol,150,65.7,1.0
 Fiesta,2014,7491,Manual,33909,Petrol,0,65.7,1.0
 S-MAX,2017,16407,Manual,35201,Diesel,125,51.4,2.0
 Fiesta,2018,13291,Manual,14773,Petrol,150,58.9,1.0
 Fiesta,2015,8291,Manual,37010,Petrol,0,65.7,1.0
 Fiesta,2017,8691,Manual,21478,Petrol,150,65.7,1.0
 Fiesta,2018,9391,Manual,24122,Petrol,150,64.2,1.1
 Kuga,2019,16891,Manual,29425,Diesel,150,54.3,1.5
 EcoSport,2018,12291,Manual,10017,Petrol,150,54.3,1.0
 Focus,2018,12999,Manual,9500,Petrol,145,57.7,1.0
 Focus,2016,10699,Semi-Auto,12948,Petrol,165,44.8,1.6
 Focus,2014,7799,Manual,28009,Petrol,20,60.1,1.0
 Fiesta,2016,8499,Manual,20000,Petrol,0,65.7,1.0
 Ka+,2017,7499,Manual,8200,Petrol,150,57.7,1.2
 Tourneo Custom,2019,21400,Manual,5609,Diesel,145,35.3,2.0
 Tourneo Custom,2019,21400,Manual,2763,Diesel,150,35.3,2.0
 Tourneo Custom,2019,19997,Manual,29973,Diesel,145,35.3,2.0
 EcoSport,2018,12500,Manual,10000,Petrol,150,53.3,1.0
 Fiesta,2018,10300,Manual,39884,Petrol,145,65.7,1.0
 Kuga,2014,8800,Manual,63615,Diesel,145,53.3,2.0
 Edge,2019,30500,Semi-Auto,6482,Diesel,145,37.2,2.0
 Fiesta,2018,12200,Manual,30195,Petrol,145,65.7,1.0
 Fiesta,2018,10300,Manual,35028,Petrol,145,65.7,1.0
 Galaxy,2016,19000,Manual,15701,Diesel,125,56.5,2.0
 Fiesta,2015,8010,Manual,35614,Petrol,0,65.7,1.0
 Fiesta,2019,13930,Manual,8998,Petrol,145,60.1,1.0
 Fiesta,2013,6840,Manual,32672,Diesel,0,76.4,1.5
 Focus,2019,15330,Manual,7246,Petrol,145,60.1,1.0
 B-MAX,2014,6091,Manual,45121,Petrol,150,47.1,1.4
 Focus,2017,9500,Manual,39382,Petrol,20,60.1,1.0
 Focus,2016,8750,Manual,46507,Diesel,0,74.3,1.5
 Fiesta,2015,7650,Manual,18397,Diesel,0,76.4,1.5
 Fiesta,2015,8595,Manual,16868,Petrol,0,65.7,1.0
 Fiesta,2018,9800,Manual,11683,Petrol,150,65.7,1.0
 Focus,2014,7800,Manual,51443,Diesel,0,74.3,1.5
 Mondeo,2019,22500,Automatic,7058,Hybrid,140,47.1,2.0
 Focus,2013,5800,Manual,79000,Diesel,20,67.3,1.6
 Kuga,2017,16000,Manual,26685,Diesel,150,60.1,2.0
 Focus,2018,10491,Manual,23968,Petrol,145,60.1,1.0
 Fiesta,2016,7591,Manual,31110,Petrol,0,65.7,1.0
 Fiesta,2017,8151,Manual,32209,Petrol,0,65.7,1.0
 Focus,2018,17000,Manual,11587,Diesel,145,67.3,2.0
 Kuga,2018,17000,Automatic,15524,Diesel,145,58.9,1.5
 Fiesta,2019,13900,Manual,3254,Petrol,145,56.5,1.0
 Fiesta,2019,11700,Manual,16862,Petrol,145,60.1,1.0
 Focus,2019,17900,Automatic,8221,Diesel,145,74.3,1.5
 S-MAX,2017,18000,Manual,32493,Diesel,145,56.5,2.0
 Focus,2018,13750,Manual,4915,Diesel,145,74.3,1.5
 Focus,2017,11920,Semi-Auto,10672,Diesel,0,74.3,1.5
 Kuga,2017,12046,Manual,23926,Diesel,30,64.2,1.5
 Ka+,2017,6990,Manual,19653,Petrol,145,57.7,1.2
 Grand C-MAX,2017,10190,Manual,36333,Diesel,145,64.2,1.5
 Fiesta,2014,6761,Manual,44981,Petrol,0,65.7,1.0
 Fiesta,2019,15411,Manual,974,Petrol,145,60.1,1.0
 KA,2015,4960,Manual,32711,Petrol,30,57.7,1.2
 Fiesta,2019,15650,Manual,15598,Petrol,145,60.1,1.0
 Kuga,2017,17500,Manual,11115,Diesel,145,54.3,2.0
 Focus,2018,11490,Manual,27291,Diesel,145,74.3,1.5
 C-MAX,2016,10890,Manual,15511,Diesel,20,68.9,1.5
 Focus,2017,11991,Semi-Auto,8805,Petrol,145,51.4,1.0
 C-MAX,2017,9691,Manual,23901,Diesel,20,68.9,1.5
 Focus,2017,10691,Manual,35978,Diesel,145,74.3,1.5
 Kuga,2017,12690,Manual,43503,Diesel,145,60.1,2.0
 Ka+,2017,7291,Manual,16838,Petrol,145,57.7,1.2
 EcoSport,2018,12791,Manual,7885,Petrol,145,54.3,1.0
 Fiesta,2017,7891,Manual,58671,Petrol,20,62.8,1.0
 Focus,2018,11491,Manual,21289,Petrol,145,60.1,1.0
 Kuga,2018,16390,Manual,11807,Diesel,150,60.1,2.0
 Kuga,2014,10571,Manual,47433,Diesel,205,47.9,2.0
 Focus,2018,18800,Manual,13867,Petrol,150,41.5,2.0
 Focus,2017,10000,Manual,24670,Diesel,0,74.3,1.5
 Focus,2017,11000,Manual,21567,Diesel,145,74.3,1.5
 Fiesta,2014,5800,Manual,39371,Petrol,30,54.3,1.2
 Fiesta,2019,13800,Manual,5626,Petrol,145,58.9,1.0
 Fiesta,2017,9500,Manual,24303,Petrol,0,65.7,1.0
 Fiesta,2016,8500,Manual,64866,Petrol,145,47.9,1.6
 EcoSport,2017,9300,Manual,33464,Petrol,125,53.3,1.0
 Fiesta,2019,11900,Manual,16365,Petrol,145,60.1,1.0
 Fiesta,2019,15300,Manual,5093,Petrol,145,55.4,1.0
 EcoSport,2017,8700,Manual,28585,Diesel,30,64.2,1.5
 Fiesta,2017,9457,Manual,10003,Petrol,145,64.2,1.1
 Fiesta,2017,8591,Manual,20084,Petrol,145,64.2,1.1
 Focus,2019,15470,Manual,8958,Petrol,145,49.6,1.0
 Fiesta,2019,13670,Manual,14329,Petrol,145,58.9,1.0
 Kuga,2015,13241,Manual,55362,Diesel,145,54.3,2.0
 Fiesta,2019,13020,Manual,5698,Petrol,145,48.7,1.1
 Fiesta,2019,13020,Manual,5998,Petrol,145,48.7,1.1
 Galaxy,2019,20800,Manual,9188,Diesel,145,55.4,2.0
 Fiesta,2018,8900,Manual,21250,Petrol,145,64.2,1.1
 Focus,2016,9677,Manual,30088,Diesel,0,74.3,1.5
 Focus,2016,10417,Automatic,11990,Petrol,125,51.4,1.0
 Edge,2017,20440,Manual,11514,Diesel,145,48.7,2.0
 Ka+,2018,9561,Manual,14907,Petrol,145,43.5,1.2
 EcoSport,2018,14780,Manual,8641,Diesel,145,67.3,1.5
 Fiesta,2018,9070,Manual,12268,Petrol,145,64.2,1.1
 Fiesta,2013,7550,Manual,19298,Petrol,0,65.7,1.0
 S-MAX,2016,13277,Automatic,63691,Diesel,125,52.3,2.0
 Kuga,2016,11550,Manual,29888,Diesel,145,54.3,2.0
 Fiesta,2018,10120,Manual,42436,Petrol,145,56.5,1.0
 Fiesta,2018,11000,Manual,28208,Petrol,145,56.5,1.0
 Fiesta,2018,11000,Manual,28949,Petrol,145,56.5,1.0
 Fiesta,2018,10891,Manual,30946,Petrol,145,56.5,1.0
 Kuga,2019,21000,Manual,4944,Diesel,145,47.9,2.0
 Edge,2019,33000,Automatic,10,Diesel,145,37.2,2.0
 Focus,2018,18500,Manual,16226,Petrol,145,41.5,2.0
 Focus,2017,10000,Manual,29888,Diesel,145,74.3,1.5
 Fiesta,2019,15700,Manual,4194,Petrol,145,51.4,1.0
 EcoSport,2017,10500,Manual,13324,Petrol,125,52.3,1.0
 C-MAX,2017,9200,Manual,68313,Diesel,20,68.9,1.5
 Fiesta,2015,9900,Manual,31399,Petrol,150,47.9,1.6
 Fiesta,2017,9998,Manual,17105,Petrol,0,65.7,1.0
 Kuga,2017,14998,Manual,16595,Petrol,145,45.6,1.5
 Focus,2015,7998,Manual,27109,Petrol,20,61.4,1.0
 Kuga,2015,10498,Manual,52952,Diesel,125,60.1,2.0
 Kuga,2019,18998,Manual,13718,Petrol,145,35.3,1.5
 Focus,2019,16998,Manual,11370,Diesel,145,74.3,1.5
 Focus,2017,11498,Manual,40850,Diesel,145,74.3,1.5
 Fiesta,2018,9498,Manual,11048,Petrol,145,55.4,1.1
 Fiesta,2015,7798,Manual,24860,Petrol,125,54.3,1.2
 Focus,2019,19110,Manual,10018,Petrol,145,50.4,1.5
 Ka+,2017,6491,Manual,45613,Petrol,30,57.7,1.2
 Fiesta,2017,10197,Manual,10152,Petrol,145,62.8,1.0
 Fiesta,2018,11200,Manual,14305,Petrol,145,56.5,1.0
